method,0,10,100,500,1000,2000,5000,10000,15000,20000,30000,50000,100000,200000,500000,1000000,10000000
python_for_loop,1.4807999832555652e-06,2.7993999538011847e-06,1.4430600276682527e-05,6.450799919548445e-05,0.00012362899942672812,0.0002528887998778373,0.00031193340037134477,0.0013726049997785593,0.0010178633994655684,0.002127133199974196,0.0017221242000232452,0.002827833599440055,0.005035001398937311,0.010457322199363262,0.02478941480003414,0.06734840800054372,0.5012765772007697
python_reduce_map,1.9573999452404678e-06,2.649400266818702e-06,1.200560000143014e-05,5.8596399321686475e-05,0.00011172220038133674,0.00023605279857292772,0.0005711620004149153,0.0011814511992270127,0.0019908111993572676,0.002494355000089854,0.0034598006008309313,0.00585977879964048,0.01207238619972486,0.0234790439993958,0.05761035039977287,0.1158212451999134,1.1482013661996462
c_for_loop,2.6956004148814827e-06,6.308007868938148e-07,7.102011295501143e-07,1.2992000847589225e-06,2.138401032425463e-06,3.6040000850334764e-06,8.185800106730312e-06,1.5613198775099592e-05,2.3156998940976338e-05,3.0451599741354585e-05,4.531840022536926e-05,7.49867998820264e-05,0.00015049959984025918,0.0002984286009450443,0.0007528952002758161,0.001557265601149993,0.01593274260085309
c_simd,9.599993063602596e-07,5.516012606676668e-07,5.631998647004366e-07,6.189991836436093e-07,1.0137991921510547e-06,9.609990229364485e-07,1.1176009138580411e-06,1.6157995560206472e-06,2.520398993510753e-06,2.6070018066093324e-06,3.621799987740815e-06,5.853199400007725e-06,1.2495800183387473e-05,2.1785800345242024e-05,5.2545801008818674e-05,0.00011366340113454499,0.0014879100002872293
